Date,Temperature,Demand,Price,IBEX35
2012-05-24,20.5,723241.9219999999,50.63,6473.200000000001
2012-05-25,21.0,722149.9730000001,47.46,6535.6
2012-05-26,18.7,639719.1540000001,41.76,6535.6
2012-05-27,18.7,581433.0990000002,39.39,6535.6
2012-05-28,20.1,694295.295,51.41,6506.35
2012-05-29,20.6,729063.7160000002,55.84,6335.25
2012-05-30,21.7,736783.0589999999,54.24,6188.45
2012-05-31,23.3,747942.7459999999,52.52,6089.95
2012-06-01,24.2,749460.89,57.88,6073.4
2012-06-02,22.1,668965.718,51.47,6073.4
2012-06-03,20.7,601349.606,49.69,6073.4
2012-06-04,20.7,728126.9320000001,56.82,6130.55
2012-06-05,21.6,760618.4170000001,56.32,6282.0
2012-06-06,22.2,772336.2040000001,52.85,6371.049999999999
2012-06-07,21.8,760846.5679999997,49.43,6479.95
2012-06-08,19.4,744291.3200000001,57.68,6451.05
2012-06-09,18.9,661414.5640000001,52.99,6451.05
2012-06-10,21.6,613849.407,34.89,6451.05
2012-06-11,20.2,739117.9379999998,45.53,6719.200000000001
2012-06-12,18.4,739756.366,51.47,6516.3
2012-06-13,18.7,743918.441,57.22,6564.85
2012-06-14,20.8,752587.707,51.25,6627.5
2012-06-15,21.9,757517.0819999999,50.44,6744.4
2012-06-16,21.8,677692.2000000001,53.15,6744.4
2012-06-17,22.3,619725.825,44.57,6744.4
2012-06-18,21.9,746755.8620000002,57.45,6682.950000000001
2012-06-19,21.5,758873.7410000002,58.77,6598.4
2012-06-20,22.0,761413.9220000001,54.16,6737.549999999999
2012-06-21,22.0,769360.1560000001,53.53,6795.15
2012-06-22,21.4,761961.9440000001,54.44,6828.55
2012-06-23,22.7,690371.598,53.63,6828.55
2012-06-24,24.5,633530.2930000002,50.95,6828.55
2012-06-25,25.5,779767.553,55.1,6734.9
2012-06-26,26.8,823280.421,58.67,6610.3
2012-06-27,27.6,841101.7079999999,59.21,6589.95
2012-06-28,25.9,840407.524,57.02,6659.0
2012-06-29,23.5,807379.509,51.41,6987.35
2012-06-30,21.3,706996.0870000002,46.95,6987.35
2012-07-01,19.5,628050.5360000001,35.69,6987.35
2012-07-02,20.8,733422.8909999997,54.25,7107.65
2012-07-03,22.9,766001.2,54.07,7170.85
2012-07-04,22.6,780275.307,51.61,7159.45
2012-07-05,21.4,775042.2320000003,48.73,7046.5
2012-07-06,21.4,760727.3970000002,52.9,6823.95
2012-07-07,22.7,689646.129,47.29,6823.95
2012-07-08,22.4,624532.0419999998,48.73,6823.95
2012-07-09,22.8,758591.1449999999,54.28,6698.65
2012-07-10,22.3,781524.1039999999,54.4,6725.2
2012-07-11,21.8,781779.3510000001,51.16,6754.35
2012-07-12,22.4,782560.5559999999,53.74,6678.05
2012-07-13,24.1,800409.2960000001,48.16,6625.4
2012-07-14,23.1,705168.9380000002,47.7,6625.4
2012-07-15,22.1,629045.7880000001,42.58,6625.4
2012-07-16,23.3,760974.6489999999,48.13,6572.15
2012-07-17,25.5,797159.786,50.34,6586.15
2012-07-18,26.1,813253.648,52.77,6552.5
2012-07-19,25.3,817561.396,49.92,6631.0
2012-07-20,23.9,805809.3950000001,48.03,6450.35
2012-07-21,23.9,711566.2959999999,44.69,6450.35
2012-07-22,24.0,644295.5450000002,42.45,6450.35
2012-07-23,24.0,769969.617,51.49,6072.9
2012-07-24,24.1,780926.5910000001,51.48,6102.700000000001
2012-07-25,25.2,776403.4469999998,52.28,6016.25
2012-07-26,25.5,785448.7779999999,53.54,6161.9
2012-07-27,24.1,772644.925,51.47,6430.9
2012-07-28,22.9,683782.328,46.03,6430.9
2012-07-29,23.4,620230.886,45.67,6430.9
2012-07-30,24.4,747594.531,52.36,6697.35
2012-07-31,25.2,766855.803,47.54,6802.4
2012-08-01,25.0,787081.4310000001,47.04,6678.2
2012-08-02,24.7,785021.6760000001,49.89,6614.700000000001
2012-08-03,24.3,770489.31,52.76,6525.9
2012-08-04,23.7,683734.3739999998,49.1,6525.9
2012-08-05,22.4,613982.974,42.68,6525.9
2012-08-06,21.9,707616.0669999998,50.69,6900.15
2012-08-07,23.7,729679.585,46.49,7115.85
2012-08-08,26.0,749498.128,49.29,7136.0
2012-08-09,27.5,777562.6150000001,52.43,7131.200000000001
2012-08-10,28.7,791494.7300000001,54.94,7021.049999999999
2012-08-11,27.2,721230.0849999997,48.3,7021.049999999999
2012-08-12,24.6,640667.2889999999,43.15,7021.049999999999
2012-08-13,23.8,726823.0790000001,50.72,7055.85
2012-08-14,24.1,737460.472,49.54,7113.700000000001
2012-08-15,23.1,644120.3680000001,42.82,7106.75
2012-08-16,24.2,726540.3249999998,54.07,7271.3
2012-08-17,26.9,750200.006,55.42,7532.3
2012-08-18,27.0,698077.2749999999,54.07,7532.3
2012-08-19,27.4,656192.9090000003,49.88,7532.3
2012-08-20,27.7,786546.779,58.27,7516.2
2012-08-21,27.6,814633.936,61.11,7494.4
2012-08-22,26.5,819576.935,55.72,7421.2
2012-08-23,25.4,804431.63,50.2,7301.95
2012-08-24,24.3,786137.224,46.65,7253.05
2012-08-25,23.7,703954.723,45.09,7253.05
2012-08-26,22.9,635310.0870000002,44.22,7253.05
2012-08-27,23.9,769034.7140000002,53.42,7307.85
2012-08-28,24.1,792577.567,55.06,7344.15
2012-08-29,23.9,798833.1579999999,51.42,7319.85
2012-08-30,21.7,779644.6639999999,47.01,7241.75
2012-08-31,20.5,741246.9639999999,47.77,7293.049999999999
2012-09-01,19.4,657280.858,42.92,7293.049999999999
2012-09-02,19.4,599831.4589999999,37.1,7293.049999999999
2012-09-03,20.4,719588.4549999998,48.14,7396.65
2012-09-04,20.9,746336.279,48.59,7493.5
2012-09-05,22.0,756205.006,48.87,7492.0
2012-09-06,23.4,766189.1490000001,52.68,7698.95
2012-09-07,24.0,764626.0900000001,56.92,7930.7
2012-09-08,23.5,677553.6769999999,53.57,7930.7
2012-09-09,22.5,619086.2860000002,51.72,7930.7
2012-09-10,22.2,728675.1509999997,52.46,7843.85
2012-09-11,22.6,734181.9980000001,54.12,7831.7
2012-09-12,22.2,769517.468,50.69,8002.65
2012-09-13,20.6,755980.999,46.0,7916.700000000001
2012-09-14,20.4,741188.0829999999,50.31,8159.25
2012-09-15,21.9,662538.707,52.5,8159.25
2012-09-16,22.1,610032.7039999999,51.16,8159.25
2012-09-17,22.1,739846.0709999999,63.26,8103.1
2012-09-18,22.1,762889.0229999999,59.5,8024.4
2012-09-19,21.4,763447.546,53.9,8090.45
2012-09-20,21.6,755128.6170000001,56.97,8024.7
2012-09-21,22.5,749653.8840000001,56.28,8133.3
2012-09-22,22.6,668323.5580000001,50.81,8133.3
2012-09-23,22.2,608901.6059999998,31.43,8133.3
2012-09-24,19.9,708788.146,43.28,8132.5
2012-09-25,17.7,723867.884,39.66,8157.7
2012-09-26,16.2,703756.319,46.82,7961.45
2012-09-27,15.6,703278.7649999999,54.83,7852.700000000001
2012-09-28,16.5,704840.4949999999,51.7,7808.95
2012-09-29,16.2,619337.1660000002,39.64,7808.95
2012-09-30,16.1,564114.72,48.52,7808.95
2012-10-01,16.5,677922.4070000001,58.17,7770.75
2012-10-02,17.4,703241.0519999999,54.73,7811.95
2012-10-03,18.1,709260.7100000001,53.74,7851.55
2012-10-04,18.6,715320.231,56.17,7848.85
2012-10-05,19.3,710463.0800000001,50.35,7899.15
2012-10-06,19.4,633565.645,46.61,7899.15
2012-10-07,21.2,581262.3479999999,45.46,7899.15
2012-10-08,21.6,705009.408,50.08,7884.15
2012-10-09,21.4,713443.6479999998,53.16,7818.2
2012-10-10,20.8,728315.0480000001,53.6,7714.8
2012-10-11,19.7,715376.1960000001,47.87,7671.6
2012-10-12,17.0,593334.497,48.51,7721.95
2012-10-13,15.8,593843.938,46.24,7721.95
2012-10-14,15.1,565672.237,26.12,7721.95
2012-10-15,13.7,678425.6710000001,47.09,7674.049999999999
2012-10-16,14.9,700805.326,42.8,7841.700000000001
2012-10-17,16.2,706355.39,33.25,8059.45
2012-10-18,16.6,716482.4279999998,47.65,8096.05
2012-10-19,15.3,714750.9489999999,49.68,7975.75
2012-10-20,14.7,632022.7410000002,47.17,7975.75
2012-10-21,14.4,575053.3100000002,41.83,7975.75
2012-10-22,16.1,688473.7270000001,49.64,7898.6
2012-10-23,17.2,704341.4229999998,39.81,7793.200000000001
2012-10-24,16.3,707923.0799999998,40.5,7736.45
2012-10-25,16.3,699469.8940000001,43.18,7808.8
2012-10-26,16.0,689026.38,45.45,7734.65
2012-10-27,12.8,619146.254,22.42,7734.65
2012-10-28,8.9,599017.7490000001,29.34,7734.65
2012-10-29,9.3,704861.284,56.83,7732.1
2012-10-30,9.4,743541.595,58.15,7799.95
2012-10-31,11.0,730898.041,46.71,7885.4
2012-11-01,13.0,621092.36,18.36,7859.55
2012-11-02,14.0,663916.4399999998,33.24,7915.25
2012-11-03,15.0,634741.054,45.55,7915.25
2012-11-04,13.9,594231.1909999999,37.43,7915.25
2012-11-05,11.4,714752.1669999999,44.03,7844.0
2012-11-06,10.2,746841.6729999998,42.92,7834.6
2012-11-07,9.6,765094.026,41.71,7778.55
2012-11-08,12.8,757285.3139999998,50.61,7662.2
2012-11-09,13.5,739292.62,59.42,7585.0
2012-11-10,11.8,662403.808,45.82,7585.0
2012-11-11,9.3,621605.5519999999,36.67,7585.0
2012-11-12,10.1,744685.8909999998,48.5,7590.700000000001
2012-11-13,10.2,757897.6369999999,50.88,7603.05
2012-11-14,12.9,674441.2859999998,37.46,7699.65
2012-11-15,14.9,730407.635,48.45,7677.35
2012-11-16,13.9,733299.1319999999,49.9,7656.6
2012-11-17,13.2,661155.8509999999,52.14,7656.6
2012-11-18,12.2,605372.543,47.42,7656.6
2012-11-19,11.6,729206.841,56.31,7688.4
2012-11-20,11.3,751211.353,47.92,7741.35
2012-11-21,11.2,751592.409,50.59,7771.1
2012-11-22,10.5,753514.2690000001,47.54,7851.7
2012-11-23,11.1,748022.0290000001,42.36,7870.35
2012-11-24,12.6,665933.445,39.95,7870.35
2012-11-25,12.5,612080.3010000001,45.45,7870.35
2012-11-26,10.5,741286.4250000002,47.93,7867.8
2012-11-27,7.4,779676.6910000001,45.88,7887.45
2012-11-28,7.1,797059.6530000003,39.97,7804.299999999999
2012-11-29,7.0,796912.7320000001,42.81,7929.65
2012-11-30,5.8,805332.3379999999,50.12,7956.15
2012-12-01,5.2,730673.367,51.71,7956.15
2012-12-02,5.5,686912.638,50.44,7956.15
2012-12-03,7.9,803050.253,57.24,7950.950000000001
2012-12-04,8.3,819703.468,50.59,7908.299999999999
2012-12-05,8.0,809498.196,54.05,7910.7
2012-12-06,7.2,717587.3580000001,54.81,7894.8
2012-12-07,8.8,751721.6999999998,54.99,7877.85
2012-12-08,8.3,687496.213,49.61,7877.85
2012-12-09,6.5,668088.292,53.99,7877.85
2012-12-10,5.9,815463.825,64.12,7737.6
2012-12-11,6.2,836366.474,68.26,7866.6
2012-12-12,5.7,842940.982,67.9,7957.8
2012-12-13,8.3,837528.232,49.16,8007.15
2012-12-14,11.3,818103.049,45.54,8024.450000000001
2012-12-15,12.9,713775.5139999999,41.05,8024.450000000001
2012-12-16,12.5,656334.504,26.85,8024.450000000001
2012-12-17,11.1,766711.1699999999,59.59,8012.15
2012-12-18,10.1,787234.2440000002,58.4,8117.25
2012-12-19,11.0,783055.2770000002,44.5,8253.7
2012-12-20,11.5,768316.7480000004,38.91,8257.349999999999
2012-12-21,12.2,736141.445,35.92,8247.4
2012-12-22,12.2,660839.217,41.03,8247.4
2012-12-23,11.4,618533.824,34.79,8247.4
2012-12-24,11.1,622377.0350000001,22.67,8280.15
2012-12-25,9.9,549512.8530000001,16.9,8280.15
2012-12-26,8.8,649215.183,33.15,8280.15
2012-12-27,8.4,697898.3200000001,38.36,8288.3
2012-12-28,8.8,700830.918,39.74,8206.3
2012-12-29,7.5,661885.4,27.44,8206.3
2012-12-30,7.8,626244.2849999999,44.67,8206.3
2012-12-31,6.9,661074.831,33.4,8104.6
2013-01-01,8.5,581423.444,43.21,8104.6
2013-01-02,7.9,730434.5730000001,49.99,8367.150000000001
2013-01-03,7.7,764201.3720000002,53.54,8378.45
2013-01-04,8.1,760902.02,61.28,8416.85
2013-01-05,8.8,684806.211,62.18,8416.85
2013-01-06,8.8,623967.0409999997,59.75,8416.85
2013-01-07,7.6,715975.2189999999,62.08,8445.95
2013-01-08,7.0,811354.8130000002,72.93,8434.1
2013-01-09,6.9,826810.0639999999,67.47,8549.8
2013-01-10,10.1,815089.532,71.3,8598.849999999999
2013-01-11,8.7,802819.2030000001,71.25,8628.7
2013-01-12,8.0,719353.7599999999,55.23,8628.7
2013-01-13,7.0,681363.7960000001,47.86,8628.7
2013-01-14,6.8,814785.753,62.31,8661.2
2013-01-15,7.2,834696.4430000001,58.97,8564.05
2013-01-16,8.9,839515.0530000002,52.56,8564.75
2013-01-17,10.0,817775.5780000002,54.94,8615.4
2013-01-18,11.5,807420.472,43.79,8640.25
2013-01-19,9.8,722947.3859999999,27.59,8640.25
2013-01-20,7.6,678373.4580000001,16.88,8640.25
2013-01-21,7.2,801764.1309999998,40.91,8637.4
2013-01-22,5.2,844409.3280000001,29.58,8631.95
2013-01-23,6.0,847769.3009999999,31.87,8617.95
2013-01-24,8.4,832737.562,42.36,8624.7
2013-01-25,7.8,818434.4750000002,48.94,8675.2
2013-01-26,10.3,717680.7640000002,42.2,8675.2
2013-01-27,8.7,671157.9280000001,32.37,8675.2
2013-01-28,8.8,787520.883,49.81,8714.2
2013-01-29,9.0,801648.115,54.72,8648.849999999999
2013-01-30,10.6,795016.631,52.44,8622.650000000001
2013-01-31,11.9,781285.879,54.07,8453.0
2013-02-01,11.0,774265.298,31.85,8230.4
2013-02-02,8.4,705966.312,11.18,8230.4
2013-02-03,6.9,662715.7779999999,30.44,8230.4
2013-02-04,8.4,785117.6090000002,52.15,8072.25
2013-02-05,9.7,792778.8250000001,43.57,8011.15
2013-02-06,7.7,807976.245,24.79,8087.0
2013-02-07,6.4,816800.1009999998,41.71,8082.85
2013-02-08,6.7,815858.1100000001,37.38,8096.0
2013-02-09,6.6,732072.0889999999,48.54,8096.0
2013-02-10,7.0,683070.0840000001,29.42,8096.0
2013-02-11,6.4,812146.5680000001,32.73,8118.75
2013-02-12,7.0,819488.9379999997,37.37,8142.95
2013-02-13,9.4,812187.6740000001,47.63,8277.65
2013-02-14,10.1,793794.68,56.94,8242.1
2013-02-15,9.6,778884.2200000001,61.66,8200.7
2013-02-16,9.1,704779.5279999998,60.27,8200.7
2013-02-17,9.0,658932.2729999999,47.6,8200.7
2013-02-18,10.6,768945.761,59.44,8091.35
2013-02-19,9.7,793695.4469999998,60.78,8158.9
2013-02-20,10.0,782484.3570000002,58.07,8210.65
2013-02-21,10.5,786310.911,49.21,8049.8
2013-02-22,9.2,788440.0740000001,45.98,8115.05
2013-02-23,4.7,725757.55,44.18,8115.05
2013-02-24,4.3,681730.6649999999,44.27,8115.05
2013-02-25,4.4,819832.381,54.05,8267.65
2013-02-26,4.5,838268.534,56.01,8005.450000000001
2013-02-27,5.1,848126.6259999999,45.02,8051.549999999999
2013-02-28,5.4,842562.6830000002,50.03,8197.55
2013-03-01,6.9,830604.427,48.01,8195.5
2013-03-02,7.5,721038.6879999998,48.92,8195.5
2013-03-03,9.5,663923.6190000002,41.41,8195.5
2013-03-04,10.0,800304.8929999999,36.03,8200.45
2013-03-05,12.3,797880.5910000001,46.42,8371.3
2013-03-06,13.3,781004.978,38.63,8420.65
2013-03-07,13.9,777776.3300000001,29.18,8417.3
2013-03-08,13.0,755080.0570000001,27.54,8539.05
2013-03-09,12.4,668233.5849999998,11.44,8539.05
2013-03-10,11.4,621900.8550000001,4.9,8539.05
2013-03-11,10.9,750378.7250000001,3.02,8552.900000000001
2013-03-12,9.0,778753.6990000001,24.17,8552.400000000001
2013-03-13,5.6,802641.9130000002,5.96,8475.8
2013-03-14,6.4,807954.123,22.2,8600.0
2013-03-15,7.6,786631.0880000001,46.27,8597.2
2013-03-16,8.9,711564.689,34.21,8597.2
2013-03-17,10.1,653386.5900000001,35.22,8597.2
2013-03-18,9.6,730755.488,22.05,8439.7
2013-03-19,8.8,752257.915,49.3,8391.45
2013-03-20,10.2,762809.649,38.81,8410.7
2013-03-21,11.3,760946.4219999999,23.49,8354.3
2013-03-22,11.6,756566.7190000002,22.99,8327.0
2013-03-23,10.9,677655.445,33.01,8327.0
2013-03-24,11.1,621270.894,6.27,8327.0
2013-03-25,11.1,736376.105,4.49,8281.1
2013-03-26,13.0,737553.8000000002,14.6,8075.95
2013-03-27,13.5,715779.836,18.24,7931.35
2013-03-28,13.6,632074.962,0.02,7884.6
2013-03-29,14.3,587332.8389999999,0.0,7884.6
2013-03-30,13.8,596986.2259999999,0.06,7884.6
2013-03-31,12.7,552554.1849999999,0.0,7884.6
2013-04-01,12.3,634162.4880000001,0.0,7884.6
2013-04-02,11.5,710288.0229999999,3.79,7973.55
2013-04-03,10.7,733481.3069999999,13.98,7958.9
2013-04-04,10.7,739726.3360000001,16.72,7931.1
2013-04-05,8.3,749848.7120000002,0.4,7825.55
2013-04-06,7.6,675280.3600000002,0.55,7825.55
2013-04-07,9.1,625336.7170000001,3.09,7825.55
2013-04-08,11.5,730582.371,1.37,7826.5
2013-04-09,12.5,750716.2390000001,4.07,7854.450000000001
2013-04-10,14.4,742928.2220000002,0.55,8044.6
2013-04-11,14.4,733774.0789999997,1.41,8121.0
2013-04-12,13.8,722978.9670000001,15.16,8057.2
2013-04-13,14.7,634822.7080000002,15.66,8057.2
2013-04-14,16.8,574971.992,5.53,8057.2
2013-04-15,16.6,683586.5360000001,37.63,8017.549999999999
2013-04-16,16.8,700476.8780000003,43.96,7984.1
2013-04-17,18.2,697941.1120000001,37.65,7868.0
2013-04-18,16.3,696885.7979999998,26.26,7844.049999999999
2013-04-19,13.7,698922.925,7.12,7903.450000000001
2013-04-20,12.6,621993.466,11.24,7903.450000000001
2013-04-21,12.8,570468.0370000001,15.35,7903.450000000001
2013-04-22,13.3,678545.845,32.64,7992.950000000001
2013-04-23,13.9,686511.621,36.08,8170.85
2013-04-24,14.6,694266.7700000001,41.92,8349.95
2013-04-25,14.7,703180.2069999999,40.42,8329.5
2013-04-26,14.4,703108.1160000002,36.53,8290.6
2013-04-27,10.6,632757.607,21.06,8290.6
2013-04-28,7.7,601718.351,7.04,8290.6
2013-04-29,8.9,724915.208,27.55,8394.3
2013-04-30,9.9,723269.6730000002,43.25,8461.0
2013-05-01,11.5,588773.328,42.14,8461.0
2013-05-02,12.2,666701.01,44.61,8425.05
2013-05-03,13.1,682986.8090000002,46.83,8488.2
2013-05-04,14.3,616333.3829999999,47.56,8488.2
2013-05-05,15.5,565184.3630000001,41.93,8488.2
2013-05-06,16.3,678637.8749999999,47.61,8513.2
2013-05-07,18.9,701677.478,42.5,8544.75
2013-05-08,18.6,701455.625,47.17,8557.25
2013-05-09,17.6,702372.219,45.53,8572.2
2013-05-10,16.8,700100.6369999999,45.02,8590.45
2013-05-11,15.8,620528.759,41.45,8590.45
2013-05-12,15.7,570194.183,27.34,8590.45
2013-05-13,16.5,677247.3010000001,47.99,8489.8
2013-05-14,16.4,700592.6529999999,44.32,8428.25
2013-05-15,12.9,692304.057,34.98,8517.1
2013-05-16,11.5,697417.566,40.94,8555.8
2013-05-17,11.2,696675.374,44.69,8554.2
2013-05-18,11.6,626737.447,27.3,8554.2
2013-05-19,11.7,577263.045,36.87,8554.2
2013-05-20,12.0,679753.918,48.76,8529.599999999999
2013-05-21,12.3,708851.7610000002,51.12,8468.1
2013-05-22,15.4,706283.6149999999,42.37,8443.35
2013-05-23,15.4,703239.1799999999,41.36,8300.05
2013-05-24,14.9,693688.5699999998,43.39,8305.55
2013-05-25,14.8,619988.41,35.91,8305.55
2013-05-26,14.6,567347.7920000001,35.77,8305.55
2013-05-27,15.0,676174.863,48.33,8330.7
2013-05-28,13.9,694807.2499999999,40.83,8490.900000000001
2013-05-29,13.3,699772.059,37.9,8460.0
2013-05-30,14.0,681976.8180000002,44.71,8441.150000000001
2013-05-31,15.1,686276.372,38.73,8373.0
2013-06-01,16.2,624333.937,28.87,8373.0
2013-06-02,16.5,572382.187,24.64,8373.0
2013-06-03,17.2,678049.857,41.48,8280.25
2013-06-04,18.3,700056.9930000001,48.9,8377.95
2013-06-05,19.3,703386.0059999999,50.25,8356.65
2013-06-06,18.3,703083.3499999999,44.98,8317.5
2013-06-07,16.6,695653.1369999999,47.36,8236.900000000001
2013-06-08,15.2,622707.6290000001,41.64,8236.900000000001
2013-06-09,16.3,574945.6259999999,27.92,8236.900000000001
2013-06-10,18.1,684211.149,43.5,8253.150000000001
2013-06-11,20.2,713282.918,42.11,8081.3
2013-06-12,22.1,730284.4160000002,45.72,8149.9
2013-06-13,21.9,740916.9730000001,43.97,8028.35
2013-06-14,22.3,738178.7340000002,44.43,8096.8
2013-06-15,22.0,659230.1820000003,45.53,8096.8
2013-06-16,22.6,606200.0149999999,37.47,8096.8
2013-06-17,19.5,706580.179,41.88,8133.25
2013-06-18,16.8,708202.3049999999,46.58,8155.15
2013-06-19,16.6,706573.5999999999,45.63,8130.6
2013-06-20,18.2,709725.8679999998,50.88,7900.45
2013-06-21,19.1,704440.6340000002,47.13,7788.55
2013-06-22,20.3,640770.9589999997,43.75,7788.55
2013-06-23,20.3,590649.7019999999,24.48,7788.55
2013-06-24,19.7,652308.284,36.75,7621.6
2013-06-25,20.5,712613.7589999998,42.25,7627.950000000001
2013-06-26,20.7,723067.12,40.42,7718.35
2013-06-27,20.7,724942.1730000001,39.76,7794.75
2013-06-28,20.5,719050.4139999999,40.08,7830.65
2013-06-29,21.5,652612.4689999999,38.41,7830.65
2013-06-30,22.7,602032.3419999998,36.88,7830.65
2013-07-01,22.7,721598.3880000002,47.19,7845.8
2013-07-02,22.7,741221.4490000003,52.42,7895.05
2013-07-03,23.5,755581.1390000002,51.47,7691.700000000001
2013-07-04,24.6,770806.2969999999,47.87,7908.25
2013-07-05,25.2,772491.14,48.22,7938.8
2013-07-06,25.5,694127.0499999999,45.22,7938.8
2013-07-07,25.7,641752.9529999999,41.55,7938.8
2013-07-08,25.9,769235.48,51.3,7981.65
2013-07-09,26.0,799509.0680000003,54.26,8038.65
2013-07-10,25.4,803366.8509999999,58.14,7955.25
2013-07-11,25.1,797754.222,65.73,8033.55
2013-07-12,25.0,786949.7190000003,65.73,7918.65
2013-07-13,24.2,698610.0830000001,56.92,7918.65
2013-07-14,23.7,627013.2870000002,48.31,7918.65
2013-07-15,24.0,758386.8850000001,59.41,7850.75
2013-07-16,24.4,781426.3039999999,60.59,7814.1
2013-07-17,24.4,788577.3539999998,56.64,7780.4
2013-07-18,24.3,786118.246,57.63,7873.1
2013-07-19,24.9,782809.904,59.14,7933.2
2013-07-20,25.0,693536.7189999999,52.99,7933.2
2013-07-21,24.6,626255.2769999999,50.26,7933.2
2013-07-22,24.5,762218.9929999999,58.83,7967.0
2013-07-23,24.5,787064.143,57.39,8074.95
2013-07-24,24.9,791853.6350000002,59.59,8147.15
2013-07-25,25.4,779107.1199999999,51.71,8219.8
2013-07-26,24.8,776045.8339999998,51.75,8349.55
2013-07-27,23.0,689174.306,44.17,8349.55
2013-07-28,22.5,619150.327,32.93,8349.55
2013-07-29,22.2,722658.3949999999,53.24,8380.45
2013-07-30,23.9,744118.291,51.74,8415.349999999999
2013-07-31,25.9,751872.5349999999,45.49,8428.0
2013-08-01,26.1,777720.7930000002,44.92,8487.55
2013-08-02,25.3,778536.838,47.64,8533.9
2013-08-03,24.2,681249.2200000002,51.25,8533.9
2013-08-04,24.7,623417.338,47.44,8533.9
2013-08-05,24.9,739046.1630000001,52.65,8583.45
2013-08-06,24.2,754481.933,51.34,8541.5
2013-08-07,22.8,743774.1770000001,48.26,8512.85
2013-08-08,21.8,720409.998,47.83,8628.3
2013-08-09,23.1,716673.63,45.99,8696.95
2013-08-10,24.5,661440.881,42.05,8696.95
2013-08-11,25.5,616117.838,41.04,8696.95
2013-08-12,25.3,721909.3430000001,50.21,8731.5
2013-08-13,24.7,737196.4790000002,46.63,8737.15
2013-08-14,24.6,733952.1119999997,48.48,8748.05
